timestamp,pyros,servos,servos_deg,accelerometer,barofilteredalt,temp,gyro,gps_fix,lat,lon,gpsalt,gps_horiz_prec,gps_vert_prec,gps_num_sat,flight_time,yaw_gyro_int,pitch_gyro_int,roll_gyro_int,state,pktnum,rssi,armed_pyros,fired_pyros,badpackets,rxrssi,accel_integrated_velo,baro_max_alt,gps_max_alt,pyro_resistances,cell_voltages,total_current,converter_voltages,converter_currents,bms_protections_enabled,bms_protection_status,bms_temp,enabled_status,angleFromVertical,gnd_lat,gnd_lon,gnd_fix,gnd_alt
1775203478.4466379,"[1, 1, 1, 1, 1, 1]","[941, 1500, 1495, 1350]","[np.float64(-67.08), np.float64(0.0), np.float64(-0.5), np.float64(-15.0)]","[9.215186421875, 0.10726023437499999, 1.50853858203125]",0.0,30.97741554260254,"[0.0, -4.1198730462, -8.66699218608]",3,0.0,0.0,0.0,4294967.295,3750015.744,0,6821,8.924720764160156,2.822171449661255,0.0,state.GROUND_TESTING,106,-24,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,-25,0.0,0,0,"[10.6, 0.6, 16.5, 10.0, 15.9, 16.5, 0, 0]","[4.131, 4.128, 4.124]",0.269,"[2.9952, 3.3120000000000003, 5.0032000000000005, 7.364800000000001, 8.464, 27.822400000000002]","[0.008125, 0.6481250000000001, -0.000625, -0.003125, 0.000625, 0.004375]",132,0,28.0,"[np.True_, np.True_, np.True_, np.True_, np.True_, np.True_]",9.356856428635016,43.12457,-103.81284,False,9948.25
1775203478.5096445,"[1, 1, 1, 1, 1, 1]","[941, 1500, 1495, 1350]","[np.float64(-67.08), np.float64(0.0), np.float64(-0.5), np.float64(-15.0)]","[9.20216196484375, 0.0812113203125, 1.495514125]",0.0,30.929324111938477,"[0.0, 9.42993163908, 5.67626953032]",3,0.0,0.0,0.0,4294967.295,3750015.744,0,6881,9.125213623046875,2.5291950702667236,0.0,state.GROUND_TESTING,107,-24,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,-25,0.0,0,0,"[10.8, 0.6, 17.0, 10.6, 16.5, 16.5, 0, 0]","[4.131, 4.128, 4.124]",0.269,"[2.9952, 3.3120000000000003, 5.0032000000000005, 7.364800000000001, 8.464, 27.822400000000002]","[0.008125, 0.6481250000000001, -0.000625, -0.003125, 0.000625, 0.004375]",132,0,28.0,"[np.True_, np.True_, np.True_, np.True_, np.True_, np.True_]",9.466370306267951,43.12425,-103.81248,False,9948.12
1775203478.566454,"[1, 1, 1, 1, 1, 1]","[941, 1500, 1495, 1350]","[np.float64(-67.08), np.float64(0.0), np.float64(-0.5), np.float64(-15.0)]","[9.204460398437499, 0.070485296875, 1.50164328125]",0.0,30.9555558013916,"[0.0, -3.5095214838, -2.34985351524]",3,0.0,0.0,0.0,4294967.295,3750015.744,0,6941,9.058989524841309,2.617096424102783,0.0,state.GROUND_TESTING,108,-24,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,-25,0.0,0,0,"[10.4, 0.6, 16.5, 10.6, 15.5, 15.9, 0, 0]","[4.131, 4.128, 4.124]",0.269,"[2.9952, 3.3120000000000003, 5.0064, 7.3632, 8.457600000000001, 27.824]","[0.00375, 0.645, 0.000625, -0.003125, 0.0, 0.001875]",132,0,28.0,"[np.True_, np.True_, np.True_, np.True_, np.True_, np.True_]",9.426415460286952,43.12425,-103.81248,False,9948.12
1775203478.6199703,"[1, 1, 1, 1, 1, 1]","[941, 1500, 1495, 1350]","[np.float64(-67.08), np.float64(0.0), np.float64(-0.5), np.float64(-15.0)]","[9.20216196484375, 0.07814674218749999, 1.49628026953125]",0.0,30.951183853149413,"[0.0, 11.01684570132, 6.9885253894799995]",3,0.0,0.0,0.0,4294967.295,3750015.744,0,6995,8.891000747680664,2.599376678466797,0.0,state.GROUND_TESTING,109,-24,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,-25,0.0,0,0,"[10.8, 0.6, 17.6, 11.1, 15.9, 15.9, 0, 0]","[4.131, 4.128, 4.124]",0.269,"[2.9952, 3.3120000000000003, 5.0064, 7.3632, 8.457600000000001, 27.824]","[0.00375, 0.645, 0.000625, -0.003125, 0.0, 0.001875]",132,0,28.0,"[np.True_, np.True_, np.True_, np.True_, np.True_, np.True_]",9.260255101370536,42.69866,-104.53202,False,9789.8
1775203478.679968,"[1, 1, 1, 1, 1, 1]","[941, 1500, 1495, 1350]","[np.float64(-67.08), np.float64(0.0), np.float64(-0.5), np.float64(-15.0)]","[9.19986353125, 0.07125144140625, 1.5154338828125]",0.0,30.964299697875976,"[0.0, 3.57055664004, 6.59179687392]",3,0.0,0.0,0.0,4294967.295,3750015.744,0,7055,9.19559097290039,2.485246419906616,0.0,state.GROUND_TESTING,110,-24,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,-25,0.0,0,0,"[10.8, 0.6, 17.0, 10.8, 15.5, 17.0, 0, 0]","[4.131, 4.128, 4.124]",0.269,"[2.9952, 3.3168, 5.0032000000000005, 7.3712, 8.4464, 27.8288]","[0.014375, 0.23750000000000002, 0.001875, -0.004375, -0.000625, 0.000625]",132,0,28.0,"[np.True_, np.True_, np.True_, np.True_, np.True_, np.True_]",9.522720933158078,42.69833,-104.53168,False,9789.68
1775203478.7485,"[1, 1, 1, 1, 1, 1]","[941, 1500, 1495, 1350]","[np.float64(-67.08), np.float64(0.0), np.float64(-0.5), np.float64(-15.0)]","[9.200629675781249, 0.08810662109374999, 1.5001109921874998]",0.0,30.938068008422853,"[0.0, -6.5002441395599995, -0.85449218736]",3,0.0,0.0,0.0,4294967.295,3750015.744,0,7115,9.193181991577148,2.6231698989868164,0.0,state.GROUND_TESTING,111,-23,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,-25,0.0,0,0,"[10.8, 0.6, 16.5, 10.4, 16.5, 16.5, 0, 0]","[4.131, 4.128, 4.124]",0.269,"[2.9952, 3.3168, 5.0032000000000005, 7.3712, 8.4464, 27.8288]","[0.014375, 0.23750000000000002, 0.001875, -0.004375, -0.000625, 0.000625]",132,0,28.0,"[np.True_, np.True_, np.True_, np.True_, np.True_, np.True_]",9.557010824197345,42.69833,-104.53168,False,9789.68
1775203478.802507,"[1, 1, 1, 1, 1, 1]","[941, 1500, 1495, 1350]","[np.float64(-67.08), np.float64(0.0), np.float64(-0.5), np.float64(-15.0)]","[9.233573890625, 0.09193734375, 1.5047078593749998]",0.0,30.94243995666504,"[0.0, 4.48608398364, 6.04248046776]",3,0.0,0.0,0.0,4294967.295,3750015.744,0,7175,9.436702728271484,2.652470588684082,0.0,state.GROUND_TESTING,112,-24,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,-25,0.0,0,0,"[10.4, 0.6, 15.9, 10.6, 15.5, 17.0, 0, 0]","[4.131, 4.128, 4.124]",0.269,"[2.9984, 3.3120000000000003, 5.0016, 7.3664000000000005, 8.4384, 27.824]","[0.004375, 0.2475, 0.0, -0.0025, 0.0025, -0.00125]",132,0,28.0,"[np.True_, np.True_, np.True_, np.True_, np.True_, np.True_]",9.79914368314149,42.9897,-104.03943,False,9898.05
1775203478.856021,"[1, 1, 1, 1, 1, 1]","[941, 1500, 1495, 1350]","[np.float64(-67.08), np.float64(0.0), np.float64(-0.5), np.float64(-15.0)]","[9.1891375078125, 0.09270348828125, 1.50394171484375]",0.0,30.95992774963379,"[0.0, 4.7302246086, 3.63159179628]",3,0.0,0.0,0.0,4294967.295,3750015.744,0,7229,9.47157096862793,2.577350378036499,0.0,state.GROUND_TESTING,113,-23,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,-25,0.0,0,0,"[10.4, 0.6, 17.6, 11.1, 15.9, 17.6, 0, 0]","[4.131, 4.128, 4.125]",0.15,"[2.9936000000000003, 3.3104, 5.0032000000000005, 7.364800000000001, 8.4336, 27.8256]","[0.00375, 0.236875, 0.000625, -0.000625, -0.00125, 0.00375]",132,0,28.0,"[np.True_, np.True_, np.True_, np.True_, np.True_, np.True_]",9.812887613511101,42.9897,-104.03943,False,9898.05
1775203478.918442,"[1, 1, 1, 1, 1, 1]","[941, 1500, 1495, 1350]","[np.float64(-67.08), np.float64(0.0), np.float64(-0.5), np.float64(-15.0)]","[9.201395820312499, 0.07354987499999999, 1.4993448476562499]",0.0,30.97741554260254,"[0.0, -0.57983398428, 1.19018554668]",3,0.0,0.0,0.0,4294967.295,3750015.744,0,7289,9.103850364685059,2.6066434383392334,0.0,state.GROUND_TESTING,114,-24,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,-25,0.0,0,0,"[10.6, 0.6, 17.0, 10.6, 15.9, 16.5, 0, 0]","[4.131, 4.128, 4.125]",0.15,"[2.9936000000000003, 3.3104, 5.0032000000000005, 7.364800000000001, 8.4336, 27.8256]","[0.00375, 0.236875, 0.000625, -0.000625, -0.00125, 0.00375]",132,0,28.0,"[np.True_, np.True_, np.True_, np.True_, np.True_, np.True_]",9.466646543584812,42.98937,-104.03907,False,9897.93
1775203478.9729524,"[1, 1, 1, 1, 1, 1]","[941, 1500, 1495, 1350]","[np.float64(-67.08), np.float64(0.0), np.float64(-0.5), np.float64(-15.0)]","[9.20675883203125, 0.082743609375, 1.50700629296875]",0.0,30.99490333557129,"[0.0, 8.45336913924, 4.5471191398799995]",3,0.0,0.0,0.0,4294967.295,3750015.744,0,7349,9.321179389953613,2.4747629165649414,0.0,state.GROUND_TESTING,115,-24,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,-227,0.0,0,0,"[10.2, 0.6, 16.5, 10.6, 17.0, 16.5, 0, 0]","[4.131, 4.128, 4.125]",0.15,"[2.9952, 3.3104, 5.0032000000000005, 7.36, 8.4784, 27.8288]","[0.0025, 0.24, -0.001875, -0.003125, -0.00125, -0.003125]",132,0,28.0,"[np.True_, np.True_, np.True_, np.True_, np.True_, np.True_]",9.641301962115644,42.98904,-104.03872,False,9897.81
1775203479.039478,"[1, 1, 1, 1, 1, 1]","[941, 1500, 1495, 1350]","[np.float64(-67.08), np.float64(0.0), np.float64(-0.5), np.float64(-15.0)]","[9.21595256640625, 0.07278373046874999, 1.51007087109375]",0.0,30.99490333557129,"[0.0, 2.77709960892, -19.47021484056]",3,0.0,0.0,0.0,4294967.295,3750015.744,0,7409,9.313236236572266,2.4192354679107666,0.0,state.GROUND_TESTING,116,-24,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,-25,0.0,0,0,"[10.8, 0.6, 17.0, 10.6, 15.9, 16.5, 0, 0]","[4.131, 4.128, 4.125]",0.15,"[2.9952, 3.3104, 5.0032000000000005, 7.36, 8.4784, 27.8288]","[0.0025, 0.24, -0.001875, -0.003125, -0.00125, -0.003125]",132,0,28.0,"[np.True_, np.True_, np.True_, np.True_, np.True_, np.True_]",9.619637560697903,42.98904,-104.03872,False,9897.81
1775203479.0860796,"[1, 1, 1, 1, 1, 1]","[941, 1500, 1495, 1350]","[np.float64(-67.08), np.float64(0.0), np.float64(-0.5), np.float64(-15.0)]","[9.1983312421875, 0.0842758984375, 1.52232918359375]",0.0,30.990531387329103,"[0.0, -5.9509277334, 10.5285644514]",3,0.0,0.0,0.0,4294967.295,3750015.744,0,7463,9.516807556152344,2.498703956604004,0.0,state.GROUND_TESTING,117,-24,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,-25,0.0,0,0,"[10.4, 0.6, 15.9, 10.8, 16.5, 17.0, 0, 0]","[4.131, 4.128, 4.125]",0.15,"[2.9968000000000004, 3.3104, 5.0048, 7.3584000000000005, 8.4448, 27.824]","[0.009375, 0.65625, 0.0, -0.00125, -0.001875, 0.001875]",132,0,28.0,"[np.True_, np.True_, np.True_, np.True_, np.True_, np.True_]",9.836443295855439,42.98872,-104.03837,False,9897.68
1775203479.1516132,"[1, 1, 1, 1, 1, 1]","[941, 1500, 1495, 1350]","[np.float64(-67.08), np.float64(0.0), np.float64(-0.5), np.float64(-15.0)]","[9.2105895546875, 0.076614453125, 1.5215630390625]",0.0,30.986159439086915,"[0.0, -18.52416991884, -14.06860351332]",3,0.0,0.0,0.0,4294967.295,3750015.744,0,7523,9.35927963256836,2.672887086868286,0.0,state.GROUND_TESTING,118,-24,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,-25,0.0,0,0,"[10.6, 0.6, 16.5, 10.6, 16.5, 18.2, 0, 0]","[4.131, 4.128, 4.125]",0.15,"[2.9968000000000004, 3.3104, 5.0048, 7.3584000000000005, 8.4448, 27.824]","[0.009375, 0.65625, 0.0, -0.00125, -0.001875, 0.001875]",132,0,28.0,"[np.True_, np.True_, np.True_, np.True_, np.True_, np.True_]",9.730199041474242,42.98872,-104.03837,False,9897.68
1775203479.2096252,"[1, 1, 1, 1, 1, 1]","[941, 1500, 1495, 1350]","[np.float64(-67.08), np.float64(0.0), np.float64(-0.5), np.float64(-15.0)]","[9.20216196484375, 0.08350975390625, 1.516966171875]",0.0,30.94243995666504,"[0.0, 1.9836425778, 0.64086914052]",3,0.0,0.0,0.0,4294967.295,3750015.744,0,7583,9.520724296569824,2.6159732341766357,0.0,state.GROUND_TESTING,119,-24,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,-25,0.0,0,0,"[10.8, 0.6, 15.9, 11.1, 15.5, 17.0, 0, 0]","[4.131, 4.128, 4.125]",0.15,"[2.9952, 3.3136, 5.0032000000000005, 7.3584000000000005, 8.443200000000001, 27.8288]","[0.0125, 0.641875, 0.000625, -0.004375, -0.00125, -0.0025]",132,0,28.0,"[np.True_, np.True_, np.True_, np.True_, np.True_, np.True_]",9.87037976539561,42.98839,-104.03802,False,9897.56
1775203479.2661488,"[1, 1, 1, 1, 1, 1]","[941, 1500, 1495, 1350]","[np.float64(-67.08), np.float64(0.0), np.float64(-0.5), np.float64(-15.0)]","[9.2075249765625, 0.0689530078125, 1.4725297890624998]",0.0,30.964299697875976,"[0.0, -4.36401367116, 1.00708007796]",3,0.0,0.0,0.0,4294967.295,3750015.744,0,7643,9.808950424194336,2.693605661392212,0.0,state.GROUND_TESTING,120,-24,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,-25,0.0,0,0,"[11.1, 0.6, 15.9, 10.8, 15.9, 16.5, 0, 0]","[4.131, 4.128, 4.125]",0.15,"[2.9952, 3.3136, 5.0032000000000005, 7.3584000000000005, 8.443200000000001, 27.8288]","[0.0125, 0.641875, 0.000625, -0.004375, -0.00125, -0.0025]",132,0,28.0,"[np.True_, np.True_, np.True_, np.True_, np.True_, np.True_]",10.16857840956571,42.98839,-104.03802,False,9897.56
1775203479.321594,"[1, 1, 1, 1, 1, 1]","[941, 1500, 1495, 1350]","[np.float64(-67.08), np.float64(0.0), np.float64(-0.5), np.float64(-15.0)]","[9.21595256640625, 0.07125144140625, 1.529224484375]",0.0,30.97741554260254,"[0.0, 0.94604492172, 10.314941404559999]",3,0.0,0.0,0.0,4294967.295,3750015.744,0,7697,10.0999755859375,2.75980806350708,0.0,state.GROUND_TESTING,121,-24,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,-25,0.0,0,0,"[10.4, 0.6, 15.9, 10.4, 15.9, 16.5, 0, 0]","[4.131, 4.128, 4.125]",0.15,"[2.9968000000000004, 3.3104, 5.008, 7.3584000000000005, 8.464, 27.824]","[0.01125, 0.6075, 0.00125, 0.00125, -0.000625, -0.00125]",132,0,28.0,"[np.True_, np.True_, np.True_, np.True_, np.True_, np.True_]",10.46646929631772,42.98806,-104.03767,False,9897.44
1775203479.379594,"[1, 1, 1, 1, 1, 1]","[941, 1500, 1495, 1350]","[np.float64(-67.08), np.float64(0.0), np.float64(-0.5), np.float64(-15.0)]","[9.19909738671875, 0.09500192187499999, 1.5077724375]",0.0,30.968671646118164,"[0.0, 4.36401367116, 10.89477538884]",3,0.0,0.0,0.0,4294967.295,3750015.744,0,7757,10.488798141479492,2.651172399520874,0.0,state.GROUND_TESTING,122,-24,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,-25,0.0,0,0,"[10.6, 0.6, 17.0, 10.8, 15.9, 17.0, 0, 0]","[4.131, 4.128, 4.125]",0.15,"[2.9968000000000004, 3.3104, 5.008, 7.3584000000000005, 8.464, 27.824]","[0.01125, 0.6075, 0.00125, 0.00125, -0.000625, -0.00125]",132,0,28.0,"[np.True_, np.True_, np.True_, np.True_, np.True_, np.True_]",10.815031111246501,42.98773,-104.03732,False,9897.32
